λ (nm),E17016R/E17012R sur SN2,,,,,,,,,,,,,,,,,,,,,,Design Nominal,,Requirements,,,Tmoy sur les 21 points de mesures,,Points,Moyenne entre 652-1270nm,
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,,,,λ (nm),T(%),,,,,,
729,91.9996,91.3721,91.9027,91.9792,91.7612,92.1192,91.8830,91.3198,92.3153,91.9247,92.5499,92.1351,92.1442,92.2555,91.7188,92.6862,92.8141,92.6599,92.0409,91.9304,92.3823,,93.7192,,,,,92.0902,,,,
728,91.9924,91.5425,91.9257,92.1703,91.9583,92.2582,91.9984,91.4804,92.1764,92.1703,92.8814,92.3846,92.2044,92.4536,91.9424,92.7625,92.8882,92.6620,92.0631,91.7818,92.6564,,93.5312,,,,,92.2073,,,,
727,92.0482,91.5818,91.8832,92.4374,92.0406,92.3995,92.1224,91.5576,92.0717,92.1519,92.8137,92.4737,92.2443,92.6986,92.0346,92.7024,92.6555,92.7851,91.7011,91.4574,92.9008,,93.3475,,,,,92.2267,,,,
726,92.2684,91.4457,91.8465,92.5293,92.1800,92.5255,92.0960,91.7172,91.8715,92.3743,92.9459,92.6299,92.2548,92.8930,92.3917,92.8824,92.7932,92.8876,91.9175,91.6211,93.5150,,93.1773,,,,,92.3613,,,,
725,92.0310,91.5538,92.0785,92.7693,92.2945,92.6757,92.3465,91.9509,91.8173,92.3828,93.2344,92.8464,92.5723,93.1733,92.3956,93.0313,92.7520,93.2377,91.6699,91.4310,94.1125,,93.0294,,,,,92.4932,,,,
724,92.4693,91.7747,92.1982,93.0898,92.7531,92.9570,92.7199,92.3054,91.8698,92.9132,93.6062,93.1721,92.6882,93.5541,92.8203,93.3360,92.8626,93.4572,91.9674,91.7097,94.3858,,92.9121,,,,,92.7910,,,,
723,92.9878,92.4274,92.5991,93.7161,93.4053,93.6435,93.2359,92.9712,92.1854,93.3750,93.9369,93.8984,93.4741,94.0428,93.3977,93.8364,93.5021,94.0741,92.2320,91.6003,94.9847,,92.8325,,,,,93.3108,,,,
722,93.1630,92.6297,92.9265,94.2205,93.7559,94.0090,93.6290,93.3390,92.1220,93.7431,94.3655,94.2447,93.5815,94.2704,93.6925,94.0158,93.5724,94.3818,92.3661,92.1190,95.3493,,92.7966,,,,,93.5951,,,,
721,93.7939,93.2751,93.3538,94.8110,94.4495,94.5901,94.1629,94.0865,92.6036,94.3648,94.6763,94.8851,94.2960,94.9637,94.3519,94.6159,94.2188,94.7121,92.8352,92.1559,96.1733,,92.8084,,,,,94.1607,,,,
720,94.4094,93.7988,93.9691,95.1795,95.0229,95.2529,94.8368,94.5932,93.0461,94.9162,95.2627,95.4420,94.7725,95.5229,94.9427,95.0615,94.6129,95.3773,93.3667,92.6302,96.5678,,92.8698,,,,,94.6945,,,,
719,94.7077,94.2490,94.3706,95.5669,95.4218,95.6055,95.1611,95.0644,93.2371,95.3999,95.6236,95.8783,95.2102,95.7513,95.4135,95.5473,95.0387,95.9516,93.9274,93.4952,96.7048,,92.9808,,,,,95.1108,,,,
718,95.3127,94.7355,94.9168,96.0101,95.8930,96.1831,95.6482,95.7796,93.6377,95.7169,96.0947,96.2737,95.7298,96.2443,95.9368,95.9715,95.3437,96.3274,94.4470,93.7600,97.1869,,93.1385,,,,,95.5785,,,,
717,95.8093,95.6263,95.7253,96.5626,96.3743,96.5369,96.1912,96.2185,94.3473,96.3629,96.5361,96.6919,96.3085,96.6919,96.4446,96.4733,96.0831,96.8128,94.8777,94.3714,96.9620,,93.3378,,,,,96.0956,,,,
716,96.2815,96.0478,96.0682,96.9742,96.8993,96.8358,96.6785,96.4917,94.8098,96.6914,96.8411,96.9107,96.5984,96.9666,96.7594,96.8184,96.5129,96.8239,95.4242,94.9380,97.2987,,93.5706,,,,,96.4605,,,,
715,96.8318,96.5570,96.5881,97.3686,97.1664,97.2111,97.1293,96.8984,95.5350,97.0499,97.1876,97.2194,97.1218,97.2247,97.2088,97.2194,97.0483,96.8623,95.5667,95.3172,96.7108,,93.8271,,,,,96.8106,,,,
714,97.1756,96.8606,96.9634,97.0661,97.1288,97.0449,97.1681,96.8229,95.7880,97.0593,97.1590,97.0986,96.9603,96.9430,97.0812,97.3003,97.0298,96.8106,96.2668,95.7570,96.5883,,94.0948,,,,,96.8606,,,,
713,97.2263,97.0517,97.2134,97.1719,97.2165,97.1280,97.0736,96.8266,96.3883,96.7956,97.0185,97.0608,96.8530,96.8122,96.9943,97.1001,97.1220,96.5205,96.4121,96.0732,96.0643,,94.3603,,,,,96.8630,,,,
712,97.3761,97.2158,97.4578,97.0963,97.0729,97.0411,97.2105,96.8302,96.7001,96.7848,97.0199,96.8067,96.9784,96.5927,96.9617,97.1598,97.4343,96.3947,96.5920,96.4203,95.4099,,94.6091,,,,,96.8836,,,,
711,97.2224,97.1483,97.4000,96.8247,96.7234,96.6334,96.7128,96.3560,97.0356,96.4875,96.8292,96.4905,96.6629,96.1118,96.5034,96.8481,97.1876,95.9707,96.6297,96.6734,94.5824,,94.8266,,,,,96.6207,,,,
710,96.7662,96.7285,96.9676,96.0570,96.0207,96.0932,96.3942,95.7612,97.0499,95.8321,96.1830,95.6208,95.9890,95.3771,95.9551,96.2305,96.7307,95.2357,96.4779,96.5418,93.7167,,94.9993,,,,,96.0823,,,,
709,96.2246,96.1734,96.5002,95.3060,95.3790,95.3316,95.5281,94.9920,96.6199,94.9829,95.3180,94.6637,95.1614,94.5229,95.1531,95.4611,96.1711,94.6697,96.3735,96.4999,92.9345,,95.1152,,,,,95.4270,,,,
708,95.9361,95.8238,96.1924,94.6417,94.6568,94.7526,95.0533,94.3764,96.6515,94.4540,94.9508,94.0869,94.7247,93.8035,94.3824,94.9742,95.7755,93.7878,95.8267,96.1440,92.0588,,95.1652,,,,,94.9073,,,,
707,95.0337,94.9374,95.3567,93.7389,93.8925,93.7171,93.9444,93.4656,96.2751,93.6335,94.0144,93.0689,93.7961,92.8649,93.3941,93.8473,94.9313,92.9450,95.3192,95.6994,91.1546,,95.1434,,,,,94.0491,,,,
706,94.2288,94.2265,94.6683,92.8959,92.9967,93.0547,93.0208,92.4902,95.8688,92.8650,93.1209,92.1989,92.9365,91.7549,92.4744,92.9726,94.0527,92.1606,94.5422,94.9473,90.4057,,95.0478,,,,,93.2325,,,,
705,93.3767,93.4218,93.8063,91.9078,92.1810,92.1328,92.0124,91.5308,95.0976,91.9455,92.4128,91.2141,91.9951,90.7498,91.3931,92.1388,93.0930,91.2661,93.5442,94.1992,89.6523,,94.8803,,,,,92.3367,,,,
704,92.2627,92.3250,92.7493,90.8862,91.0611,91.0446,91.0611,90.3507,94.0831,91.0596,91.4644,90.0038,90.8005,89.6816,90.3454,90.8614,92.0937,90.4344,92.7609,93.4685,89.0384,,94.6468,,,,,91.3255,,,,
703,91.6469,91.5693,92.1021,90.2577,90.4067,90.3487,90.2787,89.8769,93.4243,90.3119,90.7589,89.3539,90.0613,89.0325,89.6872,90.0477,91.2254,89.7391,91.6959,92.4886,88.7351,,94.3569,,,,,90.6214,,,,
702,90.7463,90.5967,91.1929,89.4358,89.5403,89.3960,89.2599,88.9396,92.5161,89.6057,90.0644,88.5531,89.1411,88.1712,88.6787,89.1388,90.2365,89.1767,90.7718,91.8012,88.3351,,94.0235,,,,,89.7761,,,,
701,90.0710,89.8965,90.4246,88.7808,88.9358,88.9501,88.5882,88.2775,91.7028,88.9501,89.4729,88.0119,88.4889,87.5876,88.0180,88.5453,89.4368,88.6612,89.8603,90.8570,88.1347,,93.6618,,,,,89.1263,,,,
700,89.4004,89.1561,89.5507,88.0942,88.4143,88.2595,87.7064,87.7342,90.5502,88.4572,88.9013,87.4186,87.7597,87.0345,87.5666,87.7447,88.5120,88.4136,88.8760,89.8959,88.2807,,93.2892,,,,,88.4632,,,,
699,88.8701,88.7654,89.0492,87.9322,88.2130,88.1844,87.4069,87.3941,89.8471,88.3929,88.7022,87.2081,87.4136,86.7550,87.1750,87.4407,88.1121,88.1573,88.1175,89.0956,88.5080,,92.9237,,,,,88.1305,,,,
698,88.3231,88.0758,88.6908,87.7254,87.9938,87.8870,86.9569,87.1607,88.9141,88.1555,88.4412,86.9066,86.9314,86.5833,86.8803,87.1231,87.5254,88.1577,87.5688,88.4998,89.0175,,92.584,,,,,87.7866,,,,
697,88.2887,87.9688,88.4731,87.8679,88.0388,88.0576,87.0203,87.2785,88.2804,88.1811,88.4475,87.1573,87.0978,86.7132,86.8050,87.0324,87.3350,88.6574,86.9804,88.0842,89.8844,,92.2876,,,,,87.7928,,,,
696,88.4092,88.0265,88.3707,88.0529,88.3105,88.3775,87.1618,87.6258,87.8382,88.5056,88.8197,87.5113,87.2130,87.2190,87.0676,87.3689,87.2612,89.0093,86.6620,87.6634,90.6659,,92.051,,,,,87.9591,,,,
695,88.6705,88.0345,88.4620,88.4695,88.7517,88.8609,87.4549,88.1511,87.4835,89.1281,89.1326,88.0337,87.6002,87.7741,87.4504,87.5754,87.3864,89.4770,86.4749,87.4246,91.7414,,91.8881,,,,,88.2637,,,,
694,88.9786,88.2900,88.6381,89.0267,89.3470,89.4251,87.9224,88.6493,87.0962,89.5620,89.6522,88.5907,87.9577,88.3757,87.9043,88.0795,87.4999,90.4308,86.5798,87.3353,92.6493,,91.8098,,,,,88.6662,,,,
693,89.6644,88.9864,89.2573,89.9451,90.2100,90.3018,88.7591,89.5335,87.2796,90.4569,90.5472,89.6035,89.0014,89.2746,88.9495,88.9044,88.2286,91.2953,86.7306,87.5566,93.6293,,91.8228,,,,,89.4341,,,,
692,90.4164,89.6894,90.0491,90.8680,91.1795,91.3376,89.6616,90.6136,87.5919,91.5295,91.4625,90.6934,89.8783,90.3419,89.9528,89.9649,88.9887,92.3367,87.3177,88.0850,94.6338,,91.9294,,,,,90.3139,,,,
691,91.4999,90.6446,91.0459,92.1428,92.4138,92.5275,90.7297,91.8379,88.1701,92.5824,92.4928,91.9794,91.0564,91.5608,91.0911,91.1362,90.1350,93.3687,88.1072,88.5938,95.5517,,92.1261,,,,,91.3651,,,,
690,92.4112,91.7725,91.9852,93.2084,93.5435,93.5788,92.0678,93.0183,88.8287,93.6442,93.5706,93.0469,92.1084,92.7628,92.1302,92.3038,91.1098,94.3384,88.9055,89.3754,96.2591,,92.4041,,,,,92.3795,,,,
689,93.5630,92.8568,93.2304,94.3020,94.5511,94.6324,93.1372,94.0507,89.6249,94.7465,94.5966,94.1775,93.2140,93.9485,93.3617,93.4743,92.2394,95.1657,89.9967,90.3522,96.9176,,92.7483,,,,,93.4352,,,,
688,94.4975,93.9118,94.2404,95.2561,95.4640,95.4610,94.2538,95.0236,90.6456,95.5222,95.4737,95.1436,94.3015,94.8932,94.4998,94.5609,93.3805,95.8422,90.9915,91.4245,97.0476,,93.1383,,,,,94.3731,,,,
687,95.4437,94.9224,95.1398,96.1199,96.1921,96.2130,95.3521,95.8726,91.7051,96.3083,96.2964,96.0499,95.2679,95.7818,95.4392,95.5390,94.4360,96.6092,92.2861,92.5307,96.9364,,93.5487,,,,,95.2591,,,,
686,96.1915,95.8853,96.0716,96.7123,96.8464,96.7965,96.0932,96.5730,92.8762,96.7421,96.8680,96.5096,96.1245,96.3592,96.2630,96.2802,95.4726,96.6653,93.2437,93.4575,96.6119,,93.9512,,,,,95.9354,,,,
685,96.8000,96.4262,96.6913,97.0242,97.1716,96.9676,96.7650,96.9386,93.8704,97.0235,97.1091,96.9594,96.6638,96.7896,96.7554,96.7583,96.2043,96.8345,94.4138,94.5303,96.0743,,94.3161,,,,,96.4177,,,,
684,97.2019,96.9216,97.2250,97.2108,97.3905,97.1475,97.2287,97.1110,95.0053,97.1676,97.4061,97.2354,97.1400,96.9857,97.0849,97.1534,96.9619,96.7063,95.2676,95.5032,95.4428,,94.6153,,,,,96.7856,,,,
683,97.3564,97.1401,97.4041,97.1163,97.2855,97.0096,97.3422,97.0782,96.0737,96.9828,97.3624,96.8732,97.1774,96.8493,97.2311,97.0782,97.2818,96.2845,95.9985,96.0758,94.5994,,94.8244,,,,,96.8381,,,,
682,96.9136,96.9954,96.9902,96.5452,96.7766,96.3383,97.0185,96.5243,96.4410,96.2921,96.7997,96.3792,96.8600,96.4670,96.7625,96.6568,97.1793,95.8191,96.6448,96.6462,93.5960,,94.9256,,,,,96.5069,,,,
681,96.6409,96.7064,96.5888,96.0968,96.2635,95.7477,96.6253,96.0901,96.7444,95.7559,96.1318,95.7440,96.3350,95.9375,96.3499,96.2591,96.9252,95.0611,96.7128,96.6861,92.7574,,94.9091,,,,,96.1029,,,,
680,96.1833,96.2258,96.0248,95.4553,95.5938,94.9908,96.1372,95.4873,96.9449,95.0146,95.5543,95.1248,95.8431,95.2863,95.8327,95.6250,96.5034,94.2471,96.4039,96.5220,91.9261,,94.7741,,,,,95.5679,,,,
679,95.4365,95.6220,95.3621,94.7246,94.8326,94.1750,95.3688,94.7336,96.7777,94.2800,94.7663,94.4878,95.1893,94.5422,95.2422,94.8400,95.9995,93.2664,96.3369,96.3220,91.1392,,94.5285,,,,,94.9259,,,,
678,94.5407,94.9123,94.4313,93.8542,94.0404,93.2474,94.6189,93.9272,96.4759,93.4194,93.9012,93.5266,94.3821,93.7574,94.3888,93.9056,95.2578,92.3621,95.6056,95.7347,90.4985,,94.1886,,,,,94.1328,,,,
677,93.4407,93.8050,93.4719,92.7813,93.0653,92.1761,93.6764,92.9381,95.7364,92.4638,92.9530,92.4594,93.4095,92.8995,93.4333,92.9404,94.2986,91.6958,94.9750,94.8816,90.1677,,93.7768,,,,,93.2223,,,,
676,92.6840,93.0612,92.5836,92.1305,92.5464,91.6083,92.9451,92.3217,95.1026,91.8419,92.1997,91.8612,92.7376,92.2786,92.8291,92.1744,93.5589,91.2384,94.4059,94.2322,89.9076,,93.3205,,,,,92.5833,,,,
675,91.8164,92.2851,91.6439,91.4430,91.8678,90.9059,92.2382,91.7354,94.2705,91.2935,91.5873,91.2436,92.0999,91.6840,92.1289,91.4036,92.7493,90.7539,93.6040,93.3428,89.9882,,92.8502,,,,,91.9088,,,,
674,91.1704,91.6101,90.9123,90.9428,91.4486,90.3186,91.8124,91.2165,93.4438,90.7583,91.1734,90.7888,91.6205,91.3750,91.6993,90.7985,92.0453,90.5488,92.7106,92.4901,90.3813,,92.3973,,,,,91.3936,,,,
673,90.7077,91.0100,90.3667,90.8276,91.2200,90.2453,91.6042,91.0197,92.7145,90.6883,91.0309,90.7665,91.4077,91.3995,91.5678,90.6057,91.6288,90.5714,92.0002,91.7669,90.9886,,91.9932,,,,,91.1494,,,,
672,90.6137,90.7733,90.0656,90.8926,91.3953,90.4504,91.4833,91.1902,92.0642,90.9806,91.1566,90.9926,91.4124,91.5549,91.6488,90.5511,91.4214,90.9174,91.5196,91.1962,91.6673,,91.6664,,,,,91.1403,,,,
671,90.6812,90.8312,90.0642,91.2394,91.7356,90.6723,91.6811,91.4908,91.5751,91.1394,91.4483,91.2222,91.5610,91.9273,91.9572,90.7536,91.3565,91.4305,90.9756,90.6732,92.6546,,91.4409,,,,,91.2891,,,,
670,90.8440,90.9730,90.0943,91.6146,92.0025,91.2617,91.8630,91.8988,91.0350,91.6459,91.8980,91.6728,91.9271,92.3337,92.3046,91.1752,91.4482,92.1579,90.9745,90.4493,93.6005,,91.3337,,,,,91.5797,,,,
669,91.2760,91.4051,90.5306,92.2633,92.6879,92.0633,92.5558,92.6416,90.9596,92.4603,92.6923,92.4625,92.5729,93.1169,92.9699,91.8506,92.0088,93.0211,91.1031,90.4571,94.3294,,91.352,,,,,92.1632,,,,
668,91.9562,91.9547,91.1816,93.1435,93.5241,92.9398,93.2965,93.3532,91.0801,93.3711,93.5509,93.3532,93.2271,93.9808,93.7405,92.7039,92.6942,93.8645,91.2070,90.6156,94.8624,,91.491,,,,,92.8381,,,,
667,92.8933,92.7142,92.0128,93.8857,94.3103,93.7917,94.0678,93.9850,91.3360,94.2111,94.4565,94.1812,93.9932,94.6550,94.5379,93.6962,93.4895,94.7206,91.7331,91.0532,95.1257,,91.7325,,,,,93.5643,,,,
666,93.7380,93.5627,92.9609,94.5344,94.8902,94.6306,94.6724,94.5680,91.8602,95.0095,95.2175,94.9282,94.6679,95.2228,95.1273,94.5680,94.1757,95.3473,92.6002,91.8667,94.7671,,92.0446,,,,,94.2341,,,,
665,94.5333,94.3887,94.0004,95.1803,95.3324,95.3659,95.2057,95.0596,92.5573,95.5992,95.7051,95.5366,95.0819,95.6514,95.5851,95.2414,95.0387,95.4096,93.2724,92.5580,94.1182,,92.3842,,,,,94.7820,,,,
664,95.1119,95.0337,94.6673,95.4947,95.3316,95.6772,95.3942,95.1454,93.3400,95.7785,95.8105,95.7897,95.2489,95.5387,95.5014,95.6273,95.5886,95.0650,94.0227,93.4262,93.0890,,92.702,,,,,95.0325,,,,
663,95.4493,95.3659,95.0175,95.4612,95.2408,95.6793,95.2304,94.9326,94.1130,95.7299,95.6227,95.6339,95.1612,95.2684,95.1478,95.6227,95.9786,94.4941,94.7258,94.2490,91.8815,,92.9509,,,,,95.0479,,,,
662,95.4277,95.2953,95.1436,95.1778,94.6579,95.2946,94.6951,94.3232,94.7114,95.3043,95.0030,95.1310,94.6490,94.7196,94.3380,95.1324,95.7558,93.5980,95.1122,94.8381,90.2185,,93.0947,,,,,94.6917,,,,
661,95.0690,94.9767,94.9827,94.6768,94.0368,94.8286,93.9825,93.7659,95.2625,94.5882,94.1484,94.5012,93.9438,93.8880,93.4094,94.4565,95.3228,92.2142,95.3196,95.1340,88.6133,,93.1165,,,,,94.1486,,,,
660,94.4046,94.3302,94.2982,93.8755,93.1581,93.9670,92.8545,92.8270,95.5141,93.6738,92.9043,93.6016,93.0576,92.8374,92.1364,93.3948,94.5676,90.6788,95.1450,95.2429,86.7212,,93.0226,,,,,93.2948,,,,
659,93.5782,93.2954,93.2462,92.9187,92.0426,92.9217,91.4940,91.7873,95.4660,92.6381,91.4940,92.4423,91.9190,91.6823,90.6997,91.9756,93.6311,88.8844,94.6680,94.8251,84.5909,,92.8415,,,,,92.2000,,,,
658,92.4820,92.0605,92.0940,91.8713,90.7759,91.5772,90.0512,90.5591,95.0975,91.3605,89.9217,91.0745,90.6552,90.3804,88.9967,90.4169,92.2616,87.1449,94.0644,94.3286,82.2094,,92.6183,,,,,90.9230,,,,
657,91.1607,90.5770,90.6686,90.5144,89.4431,89.9725,88.4046,89.1811,94.4714,89.7826,88.1351,89.4699,89.2793,88.7485,87.2156,88.6711,90.8696,85.1504,93.2196,93.6554,79.6232,,92.4044,,,,,89.4387,,,,
656,89.6686,88.9645,89.0196,88.8275,87.7171,88.1272,86.5962,87.5399,93.6066,87.9679,86.1593,87.5593,87.6084,86.9147,85.2736,86.6244,89.2674,82.8338,92.1792,92.6184,76.6817,,92.2475,,,,,87.7026,,,,
655,87.9456,87.2180,87.2553,86.9231,85.7099,85.8708,84.5675,85.6377,92.5787,85.8030,83.9784,85.3055,85.8723,84.6651,83.1249,84.4625,87.4846,80.3081,90.9550,91.5240,73.2384,,92.1781,,,,,85.7347,,,,
654,85.9071,85.1666,85.1838,84.3076,83.0777,82.9138,82.1643,82.9548,91.4424,82.9741,81.3821,82.4519,83.7139,81.7643,80.6833,81.9028,85.4184,77.3649,89.6407,90.2506,69.1850,,92.1868,,,,,83.3262,,,,
653,83.2096,82.6970,82.6910,80.8760,79.7985,79.2278,79.3827,79.4848,90.1586,79.3313,78.2539,78.7218,80.8737,78.0490,77.7264,78.8537,82.9094,73.7374,87.9448,88.6588,64.7095,,92.1835,,,,,80.3474,,,,
652,80.0142,79.6758,79.6557,76.4909,75.6712,74.6287,75.8687,75.0833,88.4742,74.8582,74.5818,74.2084,77.1631,73.5892,74.2531,75.3016,79.9806,69.4588,85.7186,86.5913,60.0488,,91.9295,,,,,76.7294,,,,
651,75.8350,75.9013,75.9922,71.2002,70.5818,69.4091,71.5362,69.8554,86.0844,69.6401,70.1102,69.0217,72.5442,68.3407,70.0051,70.9498,76.1971,64.7530,82.7848,83.9015,55.4963,,90.9631,,,,,72.3876,,,,
650,70.8772,71.3684,71.5987,65.4968,64.9884,63.9361,66.5678,64.2006,83.0819,64.1164,65.1435,63.4963,67.2714,62.8017,65.1189,66.0602,71.6829,59.7400,78.9592,80.2147,51.3992,,88.6133,,,,,67.5295,,,,
649,65.4573,66.3084,66.7273,60.0869,59.6554,58.7797,61.3084,58.8155,79.1212,58.8199,60.0794,58.2655,61.6818,57.5828,60.0452,60.9194,66.5700,54.9733,74.2296,75.7254,47.8823,,84.2859,,,,,62.5255,,,,
648,60.2274,61.2676,61.6979,55.5335,55.1413,54.3792,56.3828,54.3233,74.2294,54.3651,55.3911,53.8856,56.6595,53.2429,55.2606,56.0980,61.3646,50.8430,68.8380,70.3567,44.9558,,78.0268,,,,,57.8306,,,,
647,55.5715,56.5850,56.8414,51.8780,51.4517,50.7818,52.2044,50.8339,68.7384,50.8496,51.3429,50.3875,52.4660,49.8651,51.1723,51.8415,56.5485,47.4848,63.3853,64.8685,42.4730,,70.8104,,,,,53.6939,,,,
646,51.8130,52.5741,52.7046,49.1218,48.7126,48.0491,48.8311,48.2705,63.2531,48.1751,48.1378,47.6570,49.4193,47.2999,47.9499,48.3957,52.3878,44.8838,58.3284,59.7744,40.2658,,64.0115,,,,,50.2859,,,,
645,48.8287,49.3342,49.2738,46.9565,46.5964,45.7890,46.1961,46.2684,58.2357,46.0022,45.5720,45.4885,47.0505,45.2947,45.3849,45.6950,48.9733,42.7203,54.1171,55.3563,37.9810,,58.5888,,,,,47.4816,,,,
644,46.4500,46.6707,46.4635,44.9714,44.6792,43.5905,44.1005,44.3242,54.1405,43.9208,43.3668,43.4146,45.0728,43.3199,43.3325,43.3691,46.3024,40.6452,50.8181,51.8331,35.2709,,54.815,,,,,45.0503,,,,
643,44.3088,44.3938,44.1179,42.6038,42.4681,41.0964,42.1170,42.0879,50.8521,41.4781,41.2305,40.9808,43.1130,40.9927,41.3163,41.2253,44.0859,38.4164,48.2054,49.0631,32.2889,,52.4902,,,,,42.6877,,,,
642,41.9109,42.1085,41.8945,39.5784,39.6462,37.9704,39.8520,39.1833,48.2318,38.4259,38.7897,37.9346,40.7234,37.9778,39.0491,38.8679,41.9594,35.6745,45.9779,46.6123,28.8103,,51.1884,,,,,40.0561,,,,
641,39.0446,39.4431,39.3180,35.7714,35.9897,34.1259,37.0035,35.3811,45.8538,34.5907,35.7774,34.1371,37.5659,34.1237,36.2571,35.9145,39.4394,32.3318,43.6082,44.2701,25.0511,,50.3535,,,,,36.9047,,,,
640,35.5808,36.2486,36.2918,31.3030,31.7062,29.6865,33.4777,30.9311,43.4233,30.1478,32.1831,29.8005,33.6685,29.7245,32.8062,32.5155,37.1340,28.4372,40.8122,41.5470,21.2181,,49.3032,,,,,33.2687,,,,
639,31.4660,32.4523,32.7433,26.4299,27.0008,25.0387,29.3611,26.1068,40.5120,25.4682,28.0771,25.1444,29.1646,25.0432,28.8222,28.5334,34.8505,24.3218,37.4064,38.2266,17.5419,,47.2801,,,,,29.2243,,,,
638,27.0012,28.3256,28.7383,21.8272,22.3946,20.6806,25.0760,21.4866,37.0511,21.0434,23.9167,20.7609,24.5488,20.6062,24.6209,24.4246,30.3698,20.4194,33.4402,34.3870,14.3222,,43.6793,,,,,25.0210,,,,
637,22.6999,24.1987,24.6294,17.7461,18.2935,16.8096,20.9371,17.4366,33.0747,17.1168,19.9887,16.9137,20.2438,16.7248,20.6113,20.4833,25.8002,16.8515,28.9716,30.0799,11.6492,,38.4148,,,,,21.0124,,,,
636,18.6487,20.1648,20.6302,14.2521,14.7481,13.5346,17.1475,13.9897,28.5370,13.7659,16.3921,13.5986,16.4025,13.4120,16.9497,16.8419,21.3767,13.7064,24.4066,25.5118,9.4099,,32.0831,,,,,17.3060,,,,
635,15.1082,16.4913,16.9308,11.4027,11.8444,10.8784,13.8715,11.1781,23.9476,11.0591,13.3302,10.9067,13.1532,10.7372,13.7860,13.7124,17.4275,11.1746,20.0963,21.1227,7.6175,,25.644,,,,,14.0846,,,,
634,12.1458,13.4013,13.7769,9.1467,9.5439,8.7629,11.1870,8.9756,19.6040,8.9154,10.8203,8.7740,10.5302,8.6350,11.1580,11.0962,14.0440,9.1434,16.2302,17.1828,6.2587,,19.8919,,,,,11.3968,,,,
633,9.7901,10.8871,11.1761,7.4137,7.7481,7.1255,9.0648,7.2581,15.8112,7.2573,8.8250,7.1345,8.4884,7.0213,9.0886,8.9925,11.2863,7.4921,13.0057,13.7845,5.1994,,15.1953,,,,,9.2310,,,,
632,7.9460,8.8430,9.0777,6.0580,6.3374,5.8740,7.3939,5.9530,12.6390,5.9559,7.2434,5.8814,6.9171,5.7794,7.4639,7.3499,9.1045,6.2279,10.4244,11.0295,4.3870,,11.5681,,,,,7.5184,,,,
631,6.4710,7.2195,7.3850,4.9748,5.2327,4.8629,6.0669,4.9330,10.0360,4.9285,5.9812,4.8637,5.6509,4.7675,6.1400,6.0297,7.3574,5.2159,8.2901,8.7789,3.7993,,8.85,,,,,6.1421,,,,
630,5.2771,5.9019,6.0287,4.1407,4.3770,4.0840,5.0138,4.1079,7.9480,4.1138,4.9974,4.0698,4.6902,3.9945,5.0936,4.9967,5.9683,4.4196,6.6287,7.0271,3.3580,,6.8393,,,,,5.0589,,,,
629,4.3770,4.8841,4.9877,3.5053,3.7141,3.4554,4.2070,3.4591,6.3344,3.4792,4.1966,3.4502,3.9311,3.4009,4.2801,4.1973,4.9116,3.8046,5.3649,5.6882,3.0069,,5.3549,,,,,4.2207,,,,
628,3.7007,4.1170,4.1968,3.0234,3.2144,2.9742,3.5844,2.9928,5.1472,3.0271,3.6075,2.9839,3.3509,2.9540,3.6739,3.5709,4.0998,3.3129,4.4028,4.6408,2.7847,,4.2546,,,,,3.5886,,,,
627,3.1870,3.5637,3.5868,2.6567,2.8357,2.6321,3.1207,2.6605,4.2641,2.6784,3.1818,2.6359,2.9320,2.6142,3.2124,3.1035,3.4996,2.9648,3.7043,3.8783,2.6212,,3.4327,,,,,3.1207,,,,
626,2.8226,3.1326,3.1416,2.4001,2.5626,2.3852,2.7690,2.4083,3.5946,2.4232,2.8755,2.3837,2.6319,2.3741,2.8822,2.7675,3.0551,2.7267,3.1700,3.3074,2.5109,,2.8132,,,,,2.7774,,,,
625,2.5424,2.8178,2.8297,2.2075,2.3817,2.1844,2.5328,2.2380,3.0843,2.2351,2.6377,2.2045,2.3981,2.2068,2.6474,2.5268,2.7181,2.5639,2.7724,2.8808,2.4698,,2.3418,,,,,2.5276,,,,
624,2.3490,2.5833,2.6056,2.1125,2.2605,2.0931,2.3854,2.1110,2.7023,2.1147,2.4844,2.0834,2.2486,2.0924,2.4992,2.3631,2.4948,2.4461,2.4795,2.5508,2.4217,,1.9799,,,,,2.3563,,,,
623,2.2135,2.4448,2.4478,2.0312,2.1726,2.0134,2.2811,2.0394,2.4351,2.0394,2.3868,2.0305,2.1644,2.0208,2.4135,2.2440,2.3287,2.3825,2.2527,2.3039,2.3889,,1.7001,,,,,2.2398,,,,
622,2.1226,2.3502,2.3532,1.9783,2.1390,1.9761,2.2245,2.0185,2.2290,1.9969,2.3420,1.9984,2.1107,1.9902,2.3584,2.1881,2.2148,2.3711,2.0967,2.1271,2.3693,,1.4825,,,,,2.1693,,,,
621,2.0833,2.3043,2.2991,1.9725,2.1347,1.9963,2.2061,2.0231,2.0588,1.9769,2.3281,2.0052,2.0811,1.9978,2.3296,2.1629,2.1540,2.3807,2.0166,2.0492,2.2941,,1.3128,,,,,2.1359,,,,
